href,ID,location,ethnicity,sex,age,age group,education,community type,accent,accent(southsplit)
https://search.library.wisc.edu/digital/AN2KUWYKYBBMWT8V,NY126,"['Schoharie', 'New York']",White,female,67,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AUB52EQG72MI7B8D,NY129,"['Buffalo', 'New York']",,,,,,,North,North
https://search.library.wisc.edu/digital/AHMYSS24VPNWH683,NY131,"['Buffalo', 'New York']",,,,,,,North,North
https://search.library.wisc.edu/digital/AXUNSM2HHF72S28Z,NY139,"['Wellsville', 'New York']",White,female,81,(old),college,village,North,North
https://search.library.wisc.edu/digital/AZFIXLZFX5S7YV87,NY141,"['Fayetteville', 'New York']",White,female,58,(middle-aged),college,village,North,North
https://search.library.wisc.edu/digital/ADJBOSKMXMJS4V8X,NY144,"['Fayetteville', 'New York']",White,female,39,(young),college,village,North,North
https://search.library.wisc.edu/digital/AN4IB55SKZC6UZ8X,NY150,"['Oswego', 'New York']",White,male,72,(old),grade school,rural,North,North
https://search.library.wisc.edu/digital/AHR22ARNQRAQ4A8Z,NY153,"['Palmyra', 'New York']",White,female,79,(old),grade school,village,North,North
https://search.library.wisc.edu/digital/AJVTGPMNLD2ORX9B,NY159,"['Homer', 'New York']",White,male,79,(old),grade school,rural,North,North
https://search.library.wisc.edu/digital/A5LQ3LUZIIP7CE8C,NY163,"['Albion', 'New York']",White,male,71,(old),high school,rural,North,North
https://search.library.wisc.edu/digital/A4JHNURN5YMYQQ8Q,NY167,"['Syracuse', 'New York']",White,female,58,(middle-aged),college,large city,North,North
https://search.library.wisc.edu/digital/AN2MUD5NYWPKGB8M,NY168,"['Syracuse', 'New York']",White,female,46,(middle-aged),college,large city,North,North
https://search.library.wisc.edu/digital/AIWLRHSTSA3IIC8R,NY173,"['Yorkville', 'New York']",White,female,78,(old),high school,village,New York City,New York City
https://search.library.wisc.edu/digital/AU7MWXGXN2GPXT8N,NY175,"['Yorkville', 'New York']",White,female,41,(middle-aged),high school,village,New York City,New York City
https://search.library.wisc.edu/digital/AZN7PYPHSNXXR68Z,NY178,"['Orleans', 'New York']",White,male,80,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AS4S4ININXZVMY9C,NY183,"['Salamanca', 'New York']",White,male,54,(middle-aged),high school,village,North,North
https://search.library.wisc.edu/digital/AKGH5ZURY6RE3E8V,NY184,"['Salamanca', 'New York']",White,female,39,(young),high school,village,North,North
https://search.library.wisc.edu/digital/AN7WJSWSJRQRC687,NY186,"['Oneonta', 'New York']",White,female,37,(young),college,small city,North,North
https://search.library.wisc.edu/digital/A6FLKD6X2BQ6YK8D,NY190,"['Cooperstown', 'New York']",White,female,63,(old),college,village,North,North
https://search.library.wisc.edu/digital/APJXBX7UY5HODA8C,NY194,"['Canajoharie', 'New York']",White,female,77,(old),college,village,North,North
https://search.library.wisc.edu/digital/AF6G2KK2D5N3H39D,NY195,"['Canajoharie', 'New York']",White,female,79,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AYCIXNSVAKPKXS85,NY199,"['Little Falls', 'New York']",White,female,67,(old),college,village,North,North
https://search.library.wisc.edu/digital/AJXUDXGXGH2PF58G,NY200,"['Hamilton', 'New York']",,,,,,,North,North
https://search.library.wisc.edu/digital/AAWQ66RG7V75AA8S,NY202,"['Hamilton', 'New York']",White,male,60,(old),college,village,North,North
https://search.library.wisc.edu/digital/AC6BB7EEDQV33I8K,NY203,"['Little Falls', 'New York']",White,male,65,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AGI2G6AYRXUJR38L,NY204,"['Binghamton', 'New York']",,,,,,,North,North
https://search.library.wisc.edu/digital/AIPDVHW3HCMLK786,NY205,"['Saratoga Springs', 'New York']",White,male,78,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AFNIDEOFK2G2RI83,NY208,"['Monroe', 'New York']",,,,,,,North,North
https://search.library.wisc.edu/digital/A5M6ONAIPV7UYQ83,NY211,"['Newburgh', 'New York']",White,male,64,(old),college,small city,North,North
https://search.library.wisc.edu/digital/AUVL5GGABJM4XT8W,NY215,"['Jamestown', 'New York']",White,male,65,(old),grade school,small city,North,North
https://search.library.wisc.edu/digital/ARA2DI77VNRJ7H8N,NY219,"['Speculator', 'New York']",White,male,73,(old),grade school,rural,North,North
https://search.library.wisc.edu/digital/AFXIKBPVIIQXIC85,NY220,"['Voorheesville', 'New York']",White,female,75,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AEAYCNFDJYXCPF8X,NY223,"['Bath', 'New York']",White,female,76,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AO73E2LKYTDMEO8K,NY225,"['Jamestown', 'New York']",White,male,31,(young),college,small city,North,North
https://search.library.wisc.edu/digital/ADZ6YN2BQNW5PI8S,NY226,"['Alden', 'New York']",White,male,82,(old),college,village,North,North
https://search.library.wisc.edu/digital/AVXTQJLTOGR5VB8U,NY232,"['Arcade', 'New York']",White,female,80,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AJQLKHIL2MLZPN85,NY234,"['Whitney Point', 'New York']",White,female,50,(middle-aged),high school,village,North,North
https://search.library.wisc.edu/digital/A6ATVSMXZJDRSG84,NY236,"['Manhattan', 'New York']",Black,female,33,(young),high school,urban,New York City,New York City
https://search.library.wisc.edu/digital/A6R3RRHCUSNSXU8X,NY242,"['New York City', 'New York']",,,,,,,New York City,New York City
https://search.library.wisc.edu/digital/AZUJGEQDUOBK4S8I,NY245,"['Brooklyn', 'New York']",White,male,78,(old),high school,urban,New York City,New York City
https://search.library.wisc.edu/digital/AXIJOEQFNQ2XHL8D,NY246,"['Manhattan', 'New York']",White,female,72,(old),college,urban,New York City,New York City
https://search.library.wisc.edu/digital/ASKIHV474QGS4T8N,NY247,"['Brooklyn', 'New York']",White,male,42,(middle-aged),high school,urban,New York City,New York City
https://search.library.wisc.edu/digital/AYE3CKWZWNC55H9A,OH001,"['Chagrin Falls', 'Ohio']",White,female,69,(old),college,small city,North,North
https://search.library.wisc.edu/digital/A4FBZOJNXJOVET85,OH008,"['Burton', 'Ohio']",White,female,77,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AAU5YQSF46I4T49B,OH017,"['Leroy', 'Ohio']",White,female,78,(old),high school,rural,North,North
https://search.library.wisc.edu/digital/ADSD2Y64MMWDZV8N,OH018,"['Leroy', 'Ohio']",White,female,78,(old),high school,rural,North,North
https://search.library.wisc.edu/digital/AD2B4UTOVQZ6IY8G,OH020,"['Wellington', 'Ohio']",White,male,47,(middle-aged),college,village,North,North
https://search.library.wisc.edu/digital/AXPEATNWBOYU4U84,OH021,"['Wellington', 'Ohio']",White,female,46,(middle-aged),college,village,North,North
https://search.library.wisc.edu/digital/ANW7NMDS33F77D8C,OH022,"['Custar', 'Ohio']",White,male,61,(old),high school,rural,North,North
https://search.library.wisc.edu/digital/AVV5DI3QYGRLVC9B,OH023,"['Bowling Green', 'Ohio']",White,female,75,(old),high school,small city,North,North
https://search.library.wisc.edu/digital/A6RBVWUX6QCYLZ8C,OH024,"['Bowling Green', 'Ohio']",White,female,71,(old),some college,small city,North,North
https://search.library.wisc.edu/digital/AUW2IVOKPELO3K8M,OH028,"['Norwalk', 'Ohio']",White,female,77,(old),high school,small city,North,North
https://search.library.wisc.edu/digital/AOMFKICIM6RELN8J,OH029,"['Norwalk', 'Ohio']",White,female,77,(old),high school,small city,North,North
https://search.library.wisc.edu/digital/ACW66W6PAFRRCH8V,OH031,"['Circleville', 'Ohio']",White,female,65,(old),some college,rural,Midland,Midland
https://search.library.wisc.edu/digital/A63DRK2YFVVJZD8G,OH032,"['Circleville', 'Ohio']",White,male,65,(old),high school,rural,Midland,Midland
https://search.library.wisc.edu/digital/APZKYIKUBYHXAI8J,OH033,"['Circleville', 'Ohio']",White,male,55,(middle-aged),high school,small city,Midland,Midland
https://search.library.wisc.edu/digital/A2PIQOYWBZ6UTG8R,OH034,"['Chillicothe', 'Ohio']",White,male,61,(old),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/A24CTDSUQ7JJ4X86,OH036,"['Chillicothe', 'Ohio']",White,male,64,(old),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AEQ5OFGFI6CUMR86,OH037,"['Chillicothe', 'Ohio']",White,female,61,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AU2NOVKZKD6ZHG8T,OH038,"['Wellston', 'Ohio']",White,female,72,(old),some college,village,Midland,Midland
https://search.library.wisc.edu/digital/ACJSLEF5O2ZD4V8S,OH039,"['Long Bottom', 'Ohio']",White,female,35,(young),6th grade,rural,Midland,Midland
https://search.library.wisc.edu/digital/ARA2ZL4REV2ILX8U,OH040,"['Long Bottom', 'Ohio']",White,female,18,(young),high school,rural,Midland,Midland
https://search.library.wisc.edu/digital/ARHJG4NKDW2LIV8K,OH041,"['McConnelsville', 'Ohio']",White,female,78,(old),some high school,village,Midland,Midland
https://search.library.wisc.edu/digital/A7JZ2ORLUBAP5G8Q,OH042,"['Marietta', 'Ohio']",White,male,71,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AMLQUMIWUSMVBG8D,OH043,"['Marietta', 'Ohio']",White,male,30,(young),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AJWYFIDKWBUBIZ8R,OH044,"['Clarington', 'Ohio']",White,male,64,(old),college,rural,Midland,Midland
https://search.library.wisc.edu/digital/AXYTL2SZAJWAZE8R,OH045,"['Gallipolis', 'Ohio']",White,female,53,(middle-aged),high school,village,Midland,Midland
https://search.library.wisc.edu/digital/ANVYDXYEIICNS78M,OH046,"['Gallipolis', 'Ohio']",White,female,21,(young),high school,village,Midland,Midland
https://search.library.wisc.edu/digital/AT7CX6KMJJDDAH8D,OH047,"['The Plains', 'Ohio']",White,male,48,(middle-aged),high school,village,Midland,Midland
https://search.library.wisc.edu/digital/A5UREBZMPPMAAW8A,OH048,"['Somerset', 'Ohio']",White,female,64,(old),8th grade,rural,Midland,Midland
https://search.library.wisc.edu/digital/A57RS2J34UBHKH87,OH049,"['Ironton', 'Ohio']",White,female,65,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AMOLJUKWGV74OU8E,OH050,"['Ironton', 'Ohio']",White,male,66,(old),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/ADFF2OVGZKWLPX8A,OH051,"['Peebles', 'Ohio']",White,female,60,(old),some college,village,Midland,Midland
https://search.library.wisc.edu/digital/AZ65TJZRL4RXLR8N,OH052,"['Peebles', 'Ohio']",White,female,44,(middle-aged),high school,village,Midland,Midland
https://search.library.wisc.edu/digital/A3D4KGDHR654XN8B,OH054,"['Oxford', 'Ohio']",White,male,84,(old),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/ALRWAWF7T5O3G282,OH055,"['Oxford', 'Ohio']",White,female,67,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/ATJT4Q3QABEPLC8H,OH057,"['Ripley', 'Ohio']",White,female,68,(old),some college,village,Midland,Midland
https://search.library.wisc.edu/digital/A4JLPX7JAHJ4SK8P,OH058,"['Ripley', 'Ohio']",White,male,71,(old),high school,village,Midland,Midland
https://search.library.wisc.edu/digital/ADIIBDBI2BGX448W,OH059,"['Georgetown', 'Ohio']",White,female,69,(old),some college,village,Midland,Midland
https://search.library.wisc.edu/digital/A4WTA4FW2ARQRO8Y,OH060,"['Georgetown', 'Ohio']",White,female,68,(old),some college,rural,Midland,Midland
https://search.library.wisc.edu/digital/AB5URYGTRVMUMZ8T,OH061,"['Leesburg', 'Ohio']",White,female,62,(old),high school,rural,Midland,Midland
https://search.library.wisc.edu/digital/AY3XEFRVW52IQO8F,OH063,"['Lebanon', 'Ohio']",White,female,59,(old),college,village,Midland,Midland
https://search.library.wisc.edu/digital/AJNLM33VPFUTTQ8Q,OH064,"['Lebanon', 'Ohio']",White,male,79,(old),8th grade,rural,Midland,Midland
https://search.library.wisc.edu/digital/A3F7TG44XIRAUA8I,OH065,"['Cambridge', 'Ohio']",White,female,60,(old),high school,small city,Midland,Midland
https://search.library.wisc.edu/digital/A4MU7SLN77655P82,OH066,"['Salem', 'Ohio']",White,female,73,(old),some high school,small city,North,North
https://search.library.wisc.edu/digital/ASH4TI67XNRNNH8K,OH068,"['Port Clinton', 'Ohio']",White,male,67,(old),college,village,North,North
https://search.library.wisc.edu/digital/AKTCZOKTSTRLZF8T,OH069,"['Bryan', 'Ohio']",White,female,61,(old),high school,rural,North,North
https://search.library.wisc.edu/digital/ABLETGSLALIQRB8K,OH070,"['Bryan', 'Ohio']",White,male,62,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AJMZIDNVAT3BZM86,OH071,"['East Liverpool', 'Ohio']",White,male,80,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/A3HQKK5FD44GZ48J,OH072,"['Bellville', 'Ohio']",White,female,83,(old),high school,village,North,North
https://search.library.wisc.edu/digital/AG25V4PXMIHMDA83,OH073,"['Bellville', 'Ohio']",White,male,83,(old),some college,village,North,North
https://search.library.wisc.edu/digital/AFEVJIQJ4AA7LP8T,OH074,"['Mount Vernon', 'Ohio']",White,male,76,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/A6ALOKZOPSCCEU8N,OH075,"['Mount Vernon', 'Ohio']",White,female,69,(old),some college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AXCEKUETY6TOW28F,OH076,"['Cheviot', 'Ohio']",White,male,49,(middle-aged),high school,urban,Midland,Midland
https://search.library.wisc.edu/digital/AY2P342DEY4V4A8N,OH078,"['Mount Pleasant', 'Ohio']",White,female,73,(old),high school,rural,Midland,Midland
https://search.library.wisc.edu/digital/A347YHLTMFBUKD8A,OH079,"['New Philadelphia', 'Ohio']",White,male,71,(old),7th grade,small city,Midland,Midland
https://search.library.wisc.edu/digital/AI5TQU7DMMHRIQ8B,OH080,"['Dover', 'Ohio']",White,male,81,(old),some high school,small city,Midland,Midland
https://search.library.wisc.edu/digital/AZGDPJ3TYVFESL8W,OH081,"['Berlin', 'Ohio']",White,male,75,(old),8th grade,rural,Midland,Midland
https://search.library.wisc.edu/digital/AH6IS7ROSET2LJ8R,OH082,"['Millersburg', 'Ohio']",White,male,61,(old),college,village,Midland,Midland
https://search.library.wisc.edu/digital/A4ANYU6PMZ4Z3M8R,OH084,"['Greenville', 'Ohio']",White,female,34,(young),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AFIL4HECGT46CX8W,OH085,"['Greenville', 'Ohio']",White,female,64,(old),high school,small city,Midland,Midland
https://search.library.wisc.edu/digital/AS7J3HTDY6BT4K8P,OH087,"['Delaware', 'Ohio']",White,female,56,(middle-aged),high school,rural,Midland,Midland
https://search.library.wisc.edu/digital/AOSAXFQVJLSSRU8R,OH088,"['Upper Sandusky', 'Ohio']",White,female,54,(middle-aged),some high school,rural,North,North
https://search.library.wisc.edu/digital/AWXZSNTSMSDZPH8W,OH089,"['Delphos', 'Ohio']",White,male,75,(old),8th grade,village,North,North
https://search.library.wisc.edu/digital/AURTAEMCZ3RDZN8A,OH090,"['Granville', 'Ohio']",White,female,48,(middle-aged),high school,village,Midland,Midland
https://search.library.wisc.edu/digital/AQGNEMJBS5SLAJ84,OH091,"['Dayton', 'Ohio']",White,female,22,(young),high school,large city,Midland,Midland
https://search.library.wisc.edu/digital/AFPLI3BU5GAZEQ8O,OH093,"['Dayton', 'Ohio']",White,female,72,(old),college,large city,Midland,Midland
https://search.library.wisc.edu/digital/AXR5ZSJYYQ47UU8P,OH094,"['Dayton', 'Ohio']",White,female,48,(middle-aged),college with graduate work,large city,Midland,Midland
https://search.library.wisc.edu/digital/AOBYKXIQBFR2MD8W,OH095,"['Urbana', 'Ohio']",White,male,70,(old),high school,rural,Midland,Midland
https://search.library.wisc.edu/digital/A2PSSCXQFLGV2B8N,OH096,"['Urbana', 'Ohio']",White,female,87,(old),college,small city,Midland,Midland
https://search.library.wisc.edu/digital/AARPKZE2ACPFAM8P,OH098,"['Columbus', 'Ohio']",White,female,63,(old),college,large city,Midland,Midland
https://search.library.wisc.edu/digital/AEB5GZZAQ6B2VK8Z,OH100,"['Columbus', 'Ohio']",White,female,16,(young),high school,large city,Midland,Midland
https://search.library.wisc.edu/digital/AJH3NXM46ZWQU58T,OH102,"['Cincinnati', 'Ohio']",Black,female,35,(young),high school,urban,Midland,Midland
https://search.library.wisc.edu/digital/AY4C4FNB7BMXAZ8F,OH103,"['Cincinnati', 'Ohio']",Black,male,17,(young),some high school,urban,Midland,Midland
